domain,owner,certified_date,cert_level,detail_url
quangtruong.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Trường Huyện Quảng Xương, Tỉnh Thanh Hóa",13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangtruongquangxuongthanhhoagovvn-1723523954
quanguyen.quanghoa.caobang.gov.vn,"UBND Thị trấn Quảng Uyên, huyện Quảng Hòa, Cao Bằng",25/12/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quanguyenquanghoacaobanggovvn-1703217680
quangvan.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Văn Huyện Quảng Xương, Tỉnh Thanh Hóa",13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangvanquangxuongthanhhoagovvn-1723523985
quangvinh.samson.thanhhoa.gov.vn,UBND phường Quảng Vinh tỉnh Thanh Hóa,10/04/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangvinhsamsonthanhhoagovvn-1712732421
quangvinh.thuathienhue.gov.vn,UBND xã Quảng Vinh tỉnh Thừa Thiên Huế,15/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangvinhthuathienhuegovvn-1626319676
quangvinh.trungkhanh.caobang.gov.vn,"UBND xã Quang Vinh, huyện Trùng Khánh, Cao Bằng",25/12/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangvinhtrungkhanhcaobanggovvn-1703474054
quangxuong.thanhhoa.gov.vn,"UBND huyện Quảng Xương, tỉnh Thanh Hóa",05/09/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangxuongthanhhoagovvn-1662363367
quangyen.quangxuong.thanhhoa.gov.vn,"UBND xã Quảng Yên Huyện Quảng Xương, Tỉnh Thanh Hóa",13/08/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quangyenquangxuongthanhhoagovvn-1723524020
quanha.bachthong.gov.vn,UBND xã Quân Hà tỉnh Bắc Kạn,10/04/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quanhabachthonggovvn-1712713467
quanhoa.thanhhoa.gov.vn,"UBND huyện Quan Hóa, tỉnh Thanh Hóa",01/08/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quanhoathanhhoagovvn-1690782058
quanthanh.badinh.hanoi.gov.vn,"UBND phường Quán Thánh, quận Ba Đình, Hà Nội",11/12/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quanthanhbadinhhanoigovvn-1702278945
quantru.kienan.haiphong.gov.vn,"UBND phường Quán Trữ, quận Kiến An, thành phố Hải Phòng",23/02/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quantrukienanhaiphonggovvn-1708587751
quatdong.thuongtin.hanoi.gov.vn,"UBND xã Quất Động, Huyện Thường Tín, Hà Nội",20/06/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quatdongthuongtinhanoigovvn-1718870053
quocoai-quocoai.thudo.gov.vn,"UBND thị trấn Quốc Oai, Hà Nội",22/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quocoai-quocoaithudogovvn-1732084491
quocoai.dateh.lamdong.gov.vn,UBND xã Quốc Oai,28/11/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quocoaidatehlamdonggovvn-1701074296
quocoai.thudo.gov.vn,"UBND huyện Quốc Oai, Hà Nội",22/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quocoaithudogovvn-1732084413
quocthai.anphu.angiang.gov.vn,Xã Quốc Thái tỉnh An Giang,09/11/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quocthaianphuangianggovvn-1699348123
quoctoan.quanghoa.caobang.gov.vn,"UBND xã Quốc Toản, huyện Quảng Hòa, Cao Bằng",25/12/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quoctoanquanghoacaobanggovvn-1703218492
quoctugiam.dongda.hanoi.gov.vn,"Phường Quốc Tử Giám,  Quận Đống Đa,  Thành phố Hà Nội",15/06/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quoctugiamdongdahanoigovvn-1623563275
quybtte.thuathienhue.gov.vn,Quỹ Bảo trợ trẻ em tỉnh Thừa Thiên Huế,15/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quybttethuathienhuegovvn-1626319631
quydisanhue.thuathienhue.gov.vn,Trung tâm Bảo tồn Di tích Cố đô Huế,09/01/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quydisanhuethuathienhuegovvn-1704796036
quydisanhue.vn,Trung tâm Bảo tồn Di tích Cố đô Huế,09/01/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quydisanhuevn-1704796026
quynhloi.haibatrung.hanoi.gov.vn,UBND Phường Quỳnh Lôi quận Hai Bà Trưng Hà Nội,10/05/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quynhloihaibatrunghanoigovvn-1683605426
quynhmai.haibatrung.hanoi.gov.vn,"UBND phường Quỳnh Mai, quận Hai Bà Trưng Hà Nội",10/05/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quynhmaihaibatrunghanoigovvn-1683604381
quyquan.haquang.caobang.gov.vn,"UBND xã Quý Quân, huyện Hà Quảng, Cao Bằng",25/12/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quyquanhaquangcaobanggovvn-1703418842
quyvacxincovid19.gov.vn,Quỹ  vắc-xin phòng chống COVID-19,10/06/2021,Chứng nhận nâng cao,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quyvacxincovid19govvn
quyvacxincovid19.vn,Quỹ  vắc-xin phòng chống COVID-19,09/06/2021,Chứng nhận nâng cao,https://tinnhiemmang.vn/danh-ba-tin-nhiem/quyvacxincovid19vn
saigontex.vn,Công Ty Cổ Phần Giải Pháp Đồng Phục Sài Gòn,09/08/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/saigontexvn-1659967651
saison-quocoai.thudo.gov.vn,"UBND xã Sài Sơn, Hà Nội",22/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/saison-quocoaithudogovvn-1732084530
sanphamchomoi.vn,"UBND Huyện Chợ Mới, tỉnh An Giang",09/11/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sanphamchomoivn-1699412594
saovang.thoxuan.thanhhoa.gov.vn,UBND thị trấn Sao Vàng tỉnh Thanh Hóa,10/04/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/saovangthoxuanthanhhoagovvn-1712733332
sct.laichau.gov.vn,Sở Công Thương tỉnh Lai Châu,01/03/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sctlaichaugovvn-1709265159
sdl.khanhhoa.gov.vn,Sở Du lịch tỉnh Khánh Hòa,14/07/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sdlkhanhhoagovvn-1626057687
sdl.thuathienhue.gov.vn,Sở Du lịch Thừa Thiên Huế,15/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sdlthuathienhuegovvn-1626322193
service.khonggianmang.vn,Trung tâm Giám sát an toàn không gian mạng quốc gia (NCSC),01/04/2021,Chứng nhận nâng cao,https://tinnhiemmang.vn/danh-ba-tin-nhiem/servicekhonggianmangvn
sgtvt.bacninh.gov.vn,Sở Giao Thông Vận Tải Bắc Ninh,30/11/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sgtvtbacninhgovvn-1638180236
sgtvt.danang.gov.vn,Sở Giao thông vận tải Đà Nẵng,25/11/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sgtvtdananggovvn-1637742629
sgtvt.dongnai.gov.vn,Sở Giao thông vận tải tỉnh Đồng Nai,26/09/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sgtvtdongnaigovvn-1695720405
sgtvt.hochiminhcity.gov.vn,Sở Giao thông vận tải Thành phố Hồ Chí Minh,07/04/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sgtvthochiminhcitygovvn-1677464203
sgtvt.laichau.gov.vn,Sở Giao thông vận tải tỉnh Lai Châu,01/03/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sgtvtlaichaugovvn-1709265478
sgtvt.quangngai.gov.vn,Sở Giao thông vận tải tỉnh Quảng Ngãi,11/07/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sgtvtquangngaigovvn-1688610544
sgtvt.thuathienhue.gov.vn,Sở Giao Thông Vận Tải Tỉnh Thừa Thiên Huế,15/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sgtvtthuathienhuegovvn-1626322272
sgtvt.vinhlong.gov.vn,Sở Giao thông Vận tải tỉnh Vĩnh Long,01/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sgtvtvinhlonggovvnportalwpsgtvtwpspageindexcpx-1625050176
sgtvtxd.laocai.gov.vn,Sở giao thông vận tải và xây dựng tỉnh Lào Cai,25/11/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sgtvtxdlaocaigovvn-1637807118
sia.thuathienhue.gov.vn,UBND Thị trấn Sịa tỉnh Thừa Thiên Huế,15/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/siathuathienhuegovvn-1626319752
sinho.laichau.gov.vn,"Ủy ban nhân dân huyện Sìn Hồ, tỉnh Lai Châu",01/03/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sinholaichaugovvn-1709266311
skhcn.thuathienhue.gov.vn,Sở Khoa học và Công nghệ tỉnh Thừa Thiên Huế,19/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/skhcnthuathienhuegovvn-1626432171
skhdt.bacninh.gov.vn,Sở Kế Hoạch Đầu Tư Tỉnh Bắc Ninh,30/11/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/skhdtbacninhgovvn-1638237466
skhdt.khanhhoa.gov.vn,Sở Kế hoạch và Đầu tư tỉnh Khánh Hòa,14/07/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/skhdtkhanhhoagovvn-1626057969
skhdt.quangngai.gov.vn,Sở Kế hoạch và Đầu tư tỉnh Quảng Ngãi,14/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/skhdtquangngaigovvn-1626247646
skhdt.thanhhoa.gov.vn,UBND tỉnh Thanh Hóa,12/05/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/skhdtthanhhoagovvn-1620701914
skhdt.thuathienhue.gov.vn,Sở Kế hoạch và Đầu tư tỉnh Thừa Thiên Huế,19/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/skhdtthuathienhuegovvn-1626432248
skhdt.vinhlong.gov.vn,Sở Kế hoạch và Đầu tư tỉnh Vĩnh Long,01/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/skhdtvinhlonggovvnportalwpskhdtpageindexcpx-1625050478
sld.quangngai.gov.vn,Sở Lao động - Thương binh và Xã hội tỉnh Quảng Ngãi,11/07/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sldquangngaigovvn-1688612676
sldtbxh.bacninh.gov.vn,Sở Lao Động - Thương Binh Và Xã Hội Bắc Ninh,30/11/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sldtbxhbacninhgovvn-1638237559
sldtbxh.dongnai.gov.vn,Sở Lao động - Thương binh và Xã hội tỉnh Đồng Nai,26/09/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sldtbxhdongnaigovvn-1695720054
sldtbxh.laichau.gov.vn,Sở Lao động - Thương binh và Xã hội tỉnh Lai Châu,01/03/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sldtbxhlaichaugovvn-1709265568
sldtbxh.thanhhoa.gov.vn,UBND tỉnh Thanh Hóa,12/05/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sldtbxhthanhhoagovvn-1620701973
sldtbxh.thuathienhue.gov.vn,Sở Lao động - Thương binh và Xã hội tỉnh Thừa Thiên Huế,19/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sldtbxhthuathienhuegovvn-1626432520
sldtbxh.vinhlong.gov.vn,Sở Lao động - TBXH tỉnh Vĩnh Long,01/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sldtbxhvinhlonggovvnportalwpsldtbxhpageindexcpx-1625050370
smedx.vn,Cục Tin học hoá,10/06/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/smedxvn-1623309411
sngv.gialai.gov.vn,Sở Ngoại vụ tỉnh Gia Lai,10/05/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sngvgialaigovvn-1620631348
sngv.thuathienhue.gov.vn,Sở Ngoại Vụ Tỉnh Thừa Thiên Huế,19/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sngvthuathienhuegovvn-1626432633
snn.phutho.gov.vn,Sở Nông nghiệp và Phát triển nông thôn tỉnh Phú Thọ,03/10/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/snnphuthogovvn-1696236021
snnptnt.bacninh.gov.vn,Sở Nông Nghiệp Và Phát Triển Nông Thôn Bắc Ninh,30/11/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/snnptntbacninhgovvn-1638237709
snnptnt.danang.gov.vn,Sở Nông nghiệp và Phát triển Nông thôn Đà Nẵng,25/11/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/snnptntdananggovvn-1637742381
snnptnt.dongthap.gov.vn,Sở Nông Nghiệp và Phát triển nông thôn tỉnh Đồng Tháp,22/11/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/snnptntdongthapgovvn-1637556862
snnptnt.gialai.gov.vn,Sở Nông nghiệp và Phát triển nông thôn tỉnh Gia Lai,10/05/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/snnptntgialaigovvn-1620631351
snnptnt.thanhhoa.gov.vn,UBND tỉnh Thanh Hóa,15/07/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/snnptntthanhhoagovvn-1620701926
snnptnt.thuathienhue.gov.vn,Sở Nông nghiệp và PTNT Thừa Thiên Huế,19/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/snnptntthuathienhuegovvn-1626432700
snv.thuathienhue.gov.vn,Sở Nội vụ tỉnh Thừa Thiên Huế,19/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/snvthuathienhuegovvn-1626432765
socha.haquang.caobang.gov.vn,"UBND xã Sóc Hà, huyện Hà Quảng, Cao Bằng",25/12/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sochahaquangcaobanggovvn-1703419138
socongthuong.angiang.gov.vn,Sở Công Thương Tỉnh An Giang,06/10/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/socongthuongangianggovvn-1633504470
sodulich.haiphong.gov.vn,Sở Du lịch thành phố Hải Phòng,22/05/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sodulichhaiphonggovvn-1716344214
sogtvt.angiang.gov.vn,Sở Giao thông Vận tải tỉnh An Giang,06/10/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sogtvtangianggovvn-1633504613
sogtvt.backan.gov.vn,Sở Giao thông vận tải tỉnh Bắc Kạn,29/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sogtvtbackangovvnpagesdefaultaspx-1627528189
sogtvt.camau.gov.vn,Sở Giao thông vận tải tỉnh Cà Mau,30/05/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sogtvtcamaugovvnwpsportal-1684983652
sogtvt.caobang.gov.vn,Sở Giao thông vận tải tỉnh Cao Bằng,29/06/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sogtvtcaobanggovvn-1688024411
sogtvt.haiphong.gov.vn,Sở Giao thông vận tải Hải Phòng,02/05/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sogtvthaiphonggovvn-1714611361
sogtvt.hungyen.gov.vn,Sở Giao thông vận tải - Tỉnh Hưng Yên,15/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sogtvthungyengovvn-1626333465
sogtvt.phutho.gov.vn,Sở giao thông vận tải tỉnh Phú Thọ,03/10/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sogtvtphuthogovvn-1696235149
sohoa.thuathienhue.gov.vn,Sở Thông tin và Truyền thông tỉnh Thừa Thiên Huế,19/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sohoathuathienhuegovvn-1626674474
sokhcn.angiang.gov.vn,Sở Khoa học và Công nghệ tỉnh An Giang,15/10/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sokhcnangianggovvn-1634289513
sokhdt.angiang.gov.vn,Sở Kế hoạch và Đầu tư tỉnh An Giang,06/10/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sokhdtangianggovvn-1633503460
sokhdt.backan.gov.vn,Sở Kế hoạch và Đầu tư tỉnh Bắc Kạn,14/07/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sokhdtbackangovvn-1625478384
sokhdt.caobang.gov.vn,Sở Kế hoạch và Đầu tư tỉnh Cao Bằng,29/06/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sokhdtcaobanggovvn-1688025366
sokhdt.hungyen.gov.vn,"Sở Kế hoạch Đầu tư, tỉnh Hưng Yên",15/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sokhdthungyengovvn-1626333529
sokhdt.laichau.gov.vn,Sở Kế hoạch và Đầu tư tỉnh Lai Châu,01/03/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sokhdtlaichaugovvn-1709265522
sokhoahoc.sonla.gov.vn,Sở Khoa học và Công nghệ Sơn La,17/06/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sokhoahocsonlagovvn-1623901911
soldtbxh.angiang.gov.vn,Sở Lao động Thương binh và Xã hội tỉnh An Giang,06/10/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/soldtbxhangianggovvn-1633503591
soldtbxh.backan.gov.vn,Sở Lao động - Thương binh và Xã hội tỉnh Bắc Kạn,14/07/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/soldtbxhbackangovvn-1625477938
soldtbxh.camau.gov.vn,Sở Lao động - Thương binh và Xã hội tỉnh Cà Mau,30/05/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/soldtbxhcamaugovvnwpsportal-1684983779
soldtbxh.caobang.gov.vn,Sở Lao động thương binh và xã hội Cao Bằng,29/06/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/soldtbxhcaobanggovvn-1688025423
soldtbxh.hungyen.gov.vn,"Sở Lao động, Thương binh và Xã hội, tỉnh Hưng Yên",15/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/soldtbxhhungyengovvn-1626333641
soldtbxh.phutho.gov.vn,Sở Lao động - Thương binh và Xã hội tỉnh Phú Thọ,03/10/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/soldtbxhphuthogovvn-1696235301
soldtbxh.sonla.gov.vn,Sở Lao động  Thương binh và Xã hội tỉnh Sơn La,17/06/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/soldtbxhsonlagovvn-1623902083
sonbinh.khanhson.khanhhoa.gov.vn,"UBND xã Sơn Bình, tỉnh Khánh Hòa",09/08/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sonbinhkhanhsonkhanhhoagovvn-1691561114
sonda.bavi.hanoi.gov.vn,"UBND Xã Sơn Đà - Huyện Ba Vì, Hà Nội",11/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sondabavihanoigovvn-1731049086
sondien.quanson.thanhhoa.gov.vn,"UBND xã Sơn Điện, tỉnh Thanh Hóa",17/01/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sondienquansonthanhhoagovvn-1705458337
sondong.sontay.hanoi.gov.vn,"UBND xã Sơn Đông, thị xã Sơn Tây, Hà Nội",27/11/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sondongsontayhanoigovvn-1732682653
songbang.ubndtp.caobang.gov.vn,"UBND phường Sông Bằng, Thành phố Cao Bằng",25/12/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/songbangubndtpcaobanggovvn-1703419487
songcau.backancity.gov.vn,Ủy ban nhân dân phường Sông Cầu tỉnh Bắc Kạn,10/04/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/songcaubackancitygovvn-1712714587
songcau.khanhvinh.khanhhoa.gov.vn,UBND xã Sông Cầu tỉnh Khánh Hòa,14/07/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/songcaukhanhvinhkhanhhoagovvn-1626073647
songhien.ubndtp.caobang.gov.vn,"UBND phường Sông Hiến, Thành phố Cao Bằng",25/12/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/songhienubndtpcaobanggovvn-1703419444
songlo.viettri.phutho.gov.vn,UBND xã Sông Lô tỉnh Phú Thọ,03/10/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/songloviettriphuthogovvn-1696236299
songoaivu.angiang.gov.vn,Sở Ngoại vụ tỉnh An Giang,13/12/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/songoaivuangianggovvn-1733889739
songphuong.danphuong.hanoi.gov.vn,"UBND xã Song Phượng huyện Đan Phượng, Hà Nội",10/05/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/songphuongdanphuonghanoigovvn-1683622696
sonha.quanson.thanhhoa.gov.vn,"UBND xã Sơn Hà, tỉnh Thanh Hóa",17/01/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sonhaquansonthanhhoagovvn-1705458162
sonhiep.khanhson.khanhhoa.gov.vn,"UBND xã Sơn Hiệp, tỉnh Khánh Hòa",09/08/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sonhiepkhanhsonkhanhhoagovvn-1691561167
sonlam.khanhson.khanhhoa.gov.vn,"UBND xã Sơn Lâm, tỉnh Khánh Hòa",09/08/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sonlamkhanhsonkhanhhoagovvn-1691561070
sonlap.baolac.caobang.gov.vn,"UBND xã Sơn Lập, huyện Bảo Lạc, Cao Bằng",25/12/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sonlapbaolaccaobanggovvn-1703475727
sonlo.baolac.caobang.gov.vn,"UBND xã Sơn Lộ, huyện Bảo Lạc, Cao Bằng",25/12/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sonlobaolaccaobanggovvn-1703475767
sonloc.sontay.hanoi.gov.vn,"UBND phường Sơn Lộc, Hà Nội",20/06/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sonlocsontayhanoigovvn-1718873331
sonnptnt.backan.gov.vn,Sở Nông nghiệp và Phát triển nông thôn tỉnh Bắc Kạn,14/07/2022,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sonnptntbackangovvn-1625476136
sonnptnt.camau.gov.vn,Sở Nông nghiệp và Phát triển nông thôn tỉnh Cà Mau,30/05/2023,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sonnptntcamaugovvnwpsportal-1684979678
sonnptnt.haiphong.gov.vn,Sở Nông nghiệp và Phát triển nông thôn Hải Phòng,02/05/2024,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sonnptnthaiphonggovvn-1714115978
sonnptnt.hungyen.gov.vn,"Sở Nông nghiệp, Phát triển nông thôn tỉnh Hưng Yên",15/07/2021,Chứng nhận cơ bản,https://tinnhiemmang.vn/danh-ba-tin-nhiem/sonnptnthungyengovvn-1626333708
